SeqID	Pos	Strand	logFC	logCPM	LR	PValue	PValue.adj	MatchedFeatureType	MatchedFeatureID	MatchedFeatureGene	MatchedFeatureDescription	MatchedFeatureStart	MatchedFeatureEnd	MatchedFeatureStrand
NC_000913.3	226507	+	-1.67279307322389	5.99419850112277	25.2284005133291	5.09267164558276e-07	1.86982069169067e-05	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3884350	+	1.41143174247951	4.14257198765419	25.1943726984478	5.18332176856409e-07	1.89338278906823e-05	CDS	cds3686	rpmH	50S ribosomal subunit protein L34	3884336	3884476	+
NC_000913.3	4036151	+	-1.82796536994074	5.89150201812837	24.9992977500842	5.73511991619377e-07	2.07427303536068e-05	rRNA	rna147	rrsA	16S ribosomal RNA	4035531	4037072	+
pC008	2361	+	1.25380544354954	3.75660480765013	24.8788746278973	6.10477535680303e-07	2.183527215258e-05	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
NC_000913.3	3811580	-	1.21997428949968	3.66667692698253	24.8289338917847	6.26499774597265e-07	2.23259643940121e-05	CDS	cds3618	rpmB	50S ribosomal subunit protein L28	3811438	3811674	-
NC_000913.3	1995768	+	1.38817669576839	3.68757255042727	24.7907982710378	6.39017973546462e-07	2.26886491486661e-05	CDS	cds1937	yecU	protein YecU	1995655	1995831	+
NC_000913.3	1799641	-	1.30628115635016	3.75395934489978	24.7398529482023	6.56133213131817e-07	2.31311222008584e-05	CDS	cds1736	rplT	50S ribosomal subunit protein L20	1799393	1799749	-
NC_000913.3	2043491	-	1.46531952080852	4.17486600851246	24.6979333153081	6.70560418551964e-07	2.34647730578491e-05	tRNA	rna63	serU	tRNA-Ser	2043468	2043557	-
NC_000913.3	3428584	-	-2.0628842687216	5.79582716628348	24.5719299564069	7.15869690156883e-07	2.49601615348585e-05	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	3720185	+	1.46809388465974	4.22990554997068	24.4704547086527	7.54581256921514e-07	2.61219861547865e-05	CDS	cds3532	cspA	cold shock protein CspA	3720049	3720261	+
NC_000913.3	4127100	+	1.35521188250567	3.92868216649072	24.4363957943031	7.68039330369349e-07	2.64932570436658e-05	CDS	cds3901	rpmE	50S ribosomal subunit protein L31	4127013	4127225	+
NC_000913.3	3942428	+	-1.83686530304482	5.89856257321386	24.370496484259	7.94766053188253e-07	2.73179693388431e-05	rRNA	rna135	rrsC	16S ribosomal RNA	3941808	3943349	+
NC_000913.3	3439911	-	1.44945935940811	3.93951581990799	24.3443091872697	8.05643971678283e-07	2.75940177296028e-05	CDS	cds3271	rplQ	50S ribosomal subunit protein L17	3439616	3439999	-
NC_000913.3	4210483	+	-1.84940567071666	5.83647859528382	24.2662397031687	8.38967256505152e-07	2.86341887933255e-05	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3322437	-	1.81300531579713	5.36760463440385	24.2155071741076	8.61359433832239e-07	2.92952876917049e-05	CDS	cds3161	secG	Sec translocon subunit SecG	3322173	3322505	-
NC_000913.3	4169081	+	-1.80633891447916	5.83414074162654	24.1589614814425	8.87024419292415e-07	2.98539156118103e-05	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	1051124	-	1.60877263657542	3.9489523231761	24.0956889220649	9.16652838809068e-07	3.05330445586814e-05	CDS	cds980	cspH	CspA family protein CspH	1050963	1051175	-
NC_000913.3	3922080	-	1.29350139358479	3.58296566035582	24.0746764356944	9.26710193007318e-07	3.07623352767806e-05	CDS	cds3723	atpI	ATP synthase accessory factor	3922060	3922440	-
NC_000913.3	4039133	+	-1.74700190821378	5.81106538846559	23.952502199516	9.8741876148973e-07	3.26656998468258e-05	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3333151	-	1.5575700839295	3.81524275544856	23.7934433694484	1.07247164894359e-06	3.50015747246136e-05	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	3811621	-	1.43782580700646	4.52626780799763	23.7704251380748	1.08537432023861e-06	3.53038029733988e-05	CDS	cds3618	rpmB	50S ribosomal subunit protein L28	3811438	3811674	-
NC_000913.3	2177160	-	-2.23426058242421	6.21843782743538	23.7007343961067	1.12539583415842e-06	3.64831499013295e-05	CDS	cds2110	gatY	tagatose-1,6-bisphosphate aldolase 2 subunit GatY	2176350	2177204	-
NC_000913.3	3378091	-	1.27260075990876	3.57258432823927	23.6235527138049	1.17144878328876e-06	3.75988511801919e-05	CDS	cds3216	rpsI	30S ribosomal subunit protein S9	3377815	3378207	-
NC_000913.3	2727978	-	-2.18246528480372	6.28637784316909	23.5756581815572	1.20097213993944e-06	3.82928386593191e-05	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	578600	-	1.46318149792734	4.38904121701185	23.5280722003974	1.23104433048697e-06	3.9122992443968e-05	CDS	cds558	borD	DLP12 prophage; prophage lipoprotein BorD	578600	578893	-
NC_000913.3	3945319	+	-1.76427571881143	5.83363857667036	23.4899336214998	1.25569050524423e-06	3.94779232413682e-05	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	4211658	+	-1.7563515252124	5.83797635641192	23.4856278799471	1.25850389782139e-06	3.94779232413682e-05	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	225798	+	1.29729819976677	3.84446605379005	23.3872825557748	1.32451302001397e-06	4.12813656044868e-05	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4038265	+	-1.59354161930798	6.22668512754508	23.3413942522372	1.3564904897872e-06	4.17411502143091e-05	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3884387	+	1.65928204697868	3.45415298530744	23.2657202426628	1.41092456049475e-06	4.31422453150649e-05	CDS	cds3686	rpmH	50S ribosomal subunit protein L34	3884336	3884476	+
NC_000913.3	3453235	-	1.78817444175589	3.68658616304526	23.2659974240871	1.41072123230697e-06	4.31422453150649e-05	CDS	cds3298	rpsJ	30S ribosomal subunit protein S10	3452959	3453270	-
NC_000913.3	3425084	-	-2.3747564284426	6.22969889045922	23.2184255477765	1.44605180689449e-06	4.39391227718756e-05	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3333265	-	1.3990659566536	4.09673089626729	23.1442247700101	1.50293916814578e-06	4.55249667401158e-05	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	20966	-	1.22103416232737	3.74747850105618	23.1283356350125	1.51540971184193e-06	4.57597082145913e-05	CDS	cds22	rpsT	30S ribosomal subunit protein S20	20815	21078	-
NC_000913.3	480424	-	1.49340504698847	3.98637133992503	23.1177507513152	1.52377477420132e-06	4.58694064792961e-05	CDS	cds458	tomB	protein that modulates Hha toxicity	480334	480708	-
pC008	4203	+	2.0293965766391	5.57967699537083	23.0452532896115	1.58232685369242e-06	4.73379450396316e-05	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	20859	-	1.48899896630832	4.03271877201333	23.0073195563787	1.61385774490458e-06	4.78864017341385e-05	CDS	cds22	rpsT	30S ribosomal subunit protein S20	20815	21078	-
NC_000913.3	3428633	-	-1.47566558560132	4.7978399000579	23.0053873332428	1.61548059084528e-06	4.78864017341385e-05	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	122855	+	1.62847124804736	4.48877908963538	22.9858688593458	1.63196593332588e-06	4.80906103924695e-05	CDS	cds112	pdhR	DNA-binding transcriptional dual regulator PdhR	122092	122856	+
NC_000913.3	4168676	+	1.23389505960024	3.77732584967048	22.98548425509	1.632292460448e-06	4.80906103924695e-05	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4169387	+	-1.57620288584223	6.19886327082426	22.9475788378471	1.66479758127661e-06	4.88996453191337e-05	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3425578	-	-1.52207626779185	5.40968848303688	22.7850925214069	1.81165552121712e-06	5.3052498390204e-05	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	226201	+	-1.62475182345171	5.48452524927538	22.7092636066196	1.88457148775212e-06	5.46920701520398e-05	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4210789	+	-1.56750195951426	6.19697885759115	22.6818994640231	1.91160123885465e-06	5.53108979349794e-05	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3333433	-	1.93120292932053	7.75526948169766	22.6515991491961	1.94198524652021e-06	5.60228065313106e-05	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	3943435	+	2.46847059429779	4.00618290786025	22.6076363037423	1.98693297671484e-06	5.68122163519085e-05	tRNA	rna136	gltU	tRNA-Glu	3943435	3943510	+
NC_000913.3	225267	+	1.49847315676884	4.27784179651312	22.589495213924	2.00578328365244e-06	5.71825216718914e-05	rRNA	rna3	rrsH	16S ribosomal RNA	223771	225312	+
NC_000913.3	4208848	+	-1.64704799088904	4.92839807937277	22.5378331506131	2.06045375168719e-06	5.8568851070686e-05	rRNA	rna165	rrsE	16S ribosomal RNA	4208147	4209688	+
NC_000913.3	4170256	+	-1.73674039637055	5.80417168991481	22.4636508210294	2.14158073498917e-06	6.03440176286338e-05	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3425577	-	-2.20562698260572	6.29658070377283	22.4281025112462	2.18158504712449e-06	6.12930546718193e-05	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3426267	-	-1.65997694278581	5.99666025914862	22.397866380723	2.21620075586801e-06	6.1906726013339e-05	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3322501	-	1.31799620302706	4.09477698288859	22.3573935403413	2.26339991027324e-06	6.2862851949222e-05	CDS	cds3161	secG	Sec translocon subunit SecG	3322173	3322505	-
NC_000913.3	226505	+	-1.55505849676194	6.22543742037112	22.2558445275045	2.3863133104255e-06	6.55255946684261e-05	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4169083	+	-1.65623684410961	5.48699191758539	22.266380691478	2.37325519449e-06	6.55255946684261e-05	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3921163	-	-2.07618358176796	6.10182480378966	22.1972702711998	2.46023334225769e-06	6.71747655957853e-05	CDS	cds3721	atpE	ATP synthase Fo complex subunit c	3920950	3921189	-
NC_000913.3	3333288	-	1.45659582694504	4.66459067196588	22.1528035575157	2.51788006820941e-06	6.85556502841399e-05	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	2727979	-	-1.4979194415	5.41067958010332	22.074404299395	2.62283785536302e-06	7.10144338883626e-05	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	2727485	-	-2.33526641869393	6.2021990914147	22.0261090312394	2.68966716884293e-06	7.24192885210958e-05	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	4037332	+	1.86867661405168	3.3714873429027	21.9961445872098	2.73198702191106e-06	7.33549867129749e-05	tRNA	rna149	alaT	tRNA-Ala	4037260	4037335	+
NC_000913.3	3425584	-	-1.80462087810353	5.92329476376898	21.9882999704873	2.74317617336061e-06	7.34519520673603e-05	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	4211216	+	-1.69809183011011	6.72864899931355	21.9129297616839	2.85305124819413e-06	7.61835420075638e-05	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	2728668	-	-1.62704692754167	6.00124844279668	21.883109590526	2.89773273717618e-06	7.69526669080788e-05	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3452589	-	1.15479467307696	3.51433447765224	21.8845315926572	2.89558620458242e-06	7.69526669080788e-05	CDS	cds3297	rplC	50S ribosomal subunit protein L3	3452297	3452926	-
NC_000913.3	3426269	-	-1.73719466554656	6.28384315515364	21.8612915780775	2.93086822467949e-06	7.76199609339298e-05	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	4168680	+	1.38067706461146	3.84500239297943	21.8435864275494	2.95803664892163e-06	7.77589280873594e-05	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3474333	-	1.58393782733217	3.91774572193794	21.8473639269751	2.95221897823921e-06	7.77589280873594e-05	CDS	cds3319	rpsL	30S ribosomal subunit protein S12	3474178	3474552	-
NC_000913.3	4050714	-	1.70734838860337	3.82385094405393	21.8421952777346	2.96018203489483e-06	7.77589280873594e-05	CDS	cds3830	yihA	GTP-binding protein YihA	4050133	4050765	-
NC_000913.3	4127090	+	1.54787534373958	3.90254674606758	21.7975800433762	3.02982038496913e-06	7.91591617021718e-05	CDS	cds3901	rpmE	50S ribosomal subunit protein L31	4127013	4127225	+
NC_000913.3	227374	+	-1.71043542459931	5.8079557170628	21.7860544659888	3.04807588363108e-06	7.94210643667546e-05	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	1292708	-	1.27435879215637	4.17457038673442	21.7809274674028	3.05623202401728e-06	7.94210643667546e-05	CDS	cds1235	hns	DNA-binding transcriptional dual regulator H-NS	1292509	1292922	-
NC_000913.3	3428631	-	-2.71482250686614	6.44170700099585	21.626419451887	3.3125743248914e-06	8.5169185493826e-05	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	2727472	-	-1.87084678810079	7.04163849629513	21.610653346198	3.33991549257884e-06	8.56449758454145e-05	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	4169814	+	-1.65795923923479	6.72731762029391	21.5997757873989	3.35891096366221e-06	8.59048125878043e-05	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3944877	+	-1.66836049703955	6.73320526755116	21.4475283942835	3.63644455784264e-06	9.22724007831641e-05	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	3944450	+	-1.51660878662799	6.23970142307825	21.3199197303267	3.88671693159251e-06	9.80984985017471e-05	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	20929	-	1.64484984149007	4.03555091026833	21.3141559702663	3.89842045806616e-06	9.80984985017471e-05	CDS	cds22	rpsT	30S ribosomal subunit protein S20	20815	21078	-
NC_000913.3	4168154	+	1.76885329398576	5.04585596516362	21.2505318464984	4.0299853598763e-06	0.000100160636136618	rRNA	rna156	rrsB	16S ribosomal RNA	4166659	4168200	+
NC_000913.3	3811402	-	1.3065071750719	3.70194287440361	21.2533392745359	4.02408714865736e-06	0.000100160636136618	CDS	cds3617	rpmG	50S ribosomal subunit protein L33	3811250	3811417	-
NC_000913.3	3944453	+	-1.66844142787965	6.8350002117831	21.2184094119675	4.09809306195867e-06	0.000101333714412157	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	2728670	-	-1.69248061434943	6.34127112265523	21.2220192092192	4.09038212650285e-06	0.000101333714412157	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3473975	-	1.39254186531237	3.91833402817157	21.1824254686649	4.17576084498512e-06	0.000102730075813302	CDS	cds3318	rpsG	30S ribosomal subunit protein S7	3473542	3474081	-
NC_000913.3	4168153	+	1.81180833212706	4.1739780683097	21.0401170758299	4.49766752203513e-06	0.000108989728227716	rRNA	rna156	rrsB	16S ribosomal RNA	4166659	4168200	+
NC_000913.3	3425672	-	-1.47142587367795	4.99151767102712	20.8829871868384	4.88211502679206e-06	0.000116557490036196	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	4169390	+	-1.66897046016925	6.86425036764936	20.8697686406955	4.91592300414463e-06	0.000117076269482	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3333266	-	1.18043505570014	3.56030607737412	20.8390994482875	4.99527083886854e-06	0.000118674412355767	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	3811615	-	1.63234448122842	5.72535419841266	20.8339156552816	5.00880886230068e-06	0.000118705096093595	CDS	cds3618	rpmB	50S ribosomal subunit protein L28	3811438	3811674	-
NC_000913.3	2727985	-	-1.72443427897671	5.8883960162729	20.8083329282357	5.07616208597429e-06	0.000119715910217394	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3447837	-	1.49578087298087	3.49451364663561	20.796922199129	5.10649623624764e-06	0.000120139000043564	CDS	cds3287	rplN	50S ribosomal subunit protein L14	3447778	3448149	-
NC_000913.3	3811581	-	1.59636903367691	6.25775326951789	20.7403055277449	5.25971764183072e-06	0.000122849260487386	CDS	cds3618	rpmB	50S ribosomal subunit protein L28	3811438	3811674	-
NC_000913.3	2728010	-	-1.51822503010548	5.73102554248574	20.7023258322307	5.36507953197848e-06	0.000125008932460258	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3447523	-	1.15640049057207	3.59484555119333	20.6880709958823	5.405169275916e-06	0.000125641021082623	CDS	cds3286	rplX	50S ribosomal subunit protein L24	3447453	3447767	-
NC_000913.3	4036092	+	-1.77866311264758	5.14763891692414	20.6433776528359	5.53282272279538e-06	0.000128300599646066	rRNA	rna147	rrsA	16S ribosomal RNA	4035531	4037072	+
NC_000913.3	226185	+	-1.65051701028161	6.70427089408946	20.5624896845995	5.77159941969044e-06	0.000132883879275676	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4127096	+	1.70241288908642	4.60714971217555	20.535247333845	5.85432394735509e-06	0.000134469104316855	CDS	cds3901	rpmE	50S ribosomal subunit protein L31	4127013	4127225	+
NC_000913.3	3982525	+	1.49186115299904	4.60832214311587	20.4341320187494	6.17191595525647e-06	0.000140432820080519	tRNA	rna142	hisR	tRNA-His	3982509	3982585	+
NC_000913.3	4180440	+	1.43124157909852	3.83586618278917	20.3538317437545	6.43640727745847e-06	0.000146012421218785	CDS	cds3940	rplJ	50S ribosomal subunit protein L10	4179996	4180493	+
NC_000913.3	4168408	+	1.18760989427702	3.7793307747457	20.3405075782823	6.48138186767727e-06	0.000146442970730526	tRNA	rna157	gltT	tRNA-Glu	4168372	4168447	+
NC_000913.3	226932	+	-1.5920435986539	6.63314122026552	20.3352411600445	6.49924507605463e-06	0.000146505075633017	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3322491	-	1.15592926420189	3.45734493324374	20.2794494306447	6.6915475545201e-06	0.000150141598254545	CDS	cds3161	secG	Sec translocon subunit SecG	3322173	3322505	-
NC_000913.3	2728073	-	-1.47169831851842	5.02069158038399	20.2480538809631	6.80226228274152e-06	0.000151922415453027	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3425962	-	-2.11671945003877	6.08980612940027	20.2074021322983	6.94835504065208e-06	0.000154473406901469	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	2942732	+	-1.68372792459967	5.82787372326055	20.1852397539648	7.02932378171125e-06	0.000155571628960286	ncRNA	rna99	gcvB	small regulatory RNA GcvB	2942696	2942900	+
NC_000913.3	3425389	-	-1.58301259693895	5.6420156084736	20.185095508805	7.0298538620247e-06	0.000155571628960286	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3149422	-	1.3310624886007	4.10465881707887	20.1200327324098	7.27308826261864e-06	0.000159497838302178	CDS	cds2994	yqhA	uncharacterized protein YqhA	3148977	3149471	-
NC_000913.3	4180093	+	1.36591025926748	3.77059503835175	20.0605634809707	7.50279527544498e-06	0.000163339324146604	CDS	cds3940	rplJ	50S ribosomal subunit protein L10	4179996	4180493	+
NC_000913.3	2727545	-	-1.65221374480399	6.03223602671151	20.0634740447638	7.49138521638626e-06	0.000163339324146604	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	2002360	-	-2.12053400269982	6.23550594005193	20.0139964298666	7.68773926570216e-06	0.000166705272264991	CDS	cds1946	fliC	flagellar filament structural protein	2002110	2003606	-
NC_000913.3	4127099	+	1.59387584805989	4.02162223209145	19.9130123059987	8.10468159342923e-06	0.000174368069268417	CDS	cds3901	rpmE	50S ribosomal subunit protein L31	4127013	4127225	+
NC_000913.3	4210485	+	-1.55302363676046	5.51253060046365	19.91103428612	8.11307121015744e-06	0.000174368069268417	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	4037961	+	-1.57620468896927	5.53114840650661	19.90472719559	8.13988050794422e-06	0.000174557216290937	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3452608	-	1.21442808867284	3.76512608212934	19.878743633398	8.25126900404516e-06	0.000176555299020331	CDS	cds3297	rplC	50S ribosomal subunit protein L3	3452297	3452926	-
NC_000913.3	4210078	+	1.18748848328356	3.61249827467924	19.8431933836837	8.40615221101691e-06	0.000178663521823594	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3378459	-	1.65834507666672	3.604684524617	19.8392468660581	8.42352517005904e-06	0.000178663521823594	CDS	cds3217	rplM	50S ribosomal subunit protein L13	3378223	3378651	-
NC_000913.3	3333374	-	1.75852059132167	3.37167894523706	19.8273048023971	8.47631518811705e-06	0.000179390661830608	CDS	cds3172	rplU	50S ribosomal subunit protein L21	3333140	3333451	-
NC_000913.3	3425071	-	-1.80569359277199	7.04845733686726	19.8078940043324	8.56283046291416e-06	0.000180826831540364	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
