GeneID	Name	NT1_5min	NT2_5min	NT3_5min	T1_5min	T2_5min	T3_5min
gene2536	yfeY	452	478	393	483	679	534
gene2537	yfeZ	195	230	250	243	313	240
gene2538	ypeA	773	759	929	956	1057	811
gene2539	amiA	1021	1066	970	1217	1556	1051
gene2540	hemF	169	158	149	128	156	145
gene2541	eutR	90	81	109	59	86	85
gene2542	eutK	38	30	37	23	26	18
gene2543	eutL	33	41	30	28	30	33
gene2544	eutC	76	82	88	57	90	56
gene2545	eutB	937	943	951	1009	1204	941
gene2546	intZ	842	738	716	703	797	639
gene2547	yffL	808	464	384	512	866	488
gene2548	yffM	8	10	6	16	30	14
gene2549	yffN	17	21	18	34	46	42
gene2550	yffO	22	10	17	15	25	14
gene2551	yffP	23	18	26	34	45	38
gene2552	yffQ	31	37	44	46	90	63
gene2553	yffR	199	116	101	113	209	131
gene2554	yffS	345	235	218	153	234	129
gene2555	eutA	12	14	12	9	15	13
gene2556	eutH	4	11	10	13	13	4
gene2557	eutG	3	11	13	7	6	7
gene2558	eutJ	1	1	2	4	2	0
gene2559	eutE	4	6	4	5	6	5
gene2560	eutN	5	3	3	2	1	1
gene2561	eutM	30	35	37	24	30	26
gene2562	eutD	28	34	46	20	34	24
gene2563	eutT	7	5	4	5	4	8
gene2564	eutQ	19	6	8	13	10	13
gene2565	eutP	23	20	22	17	19	27
gene2566	eutS	24	12	12	8	18	5
gene2567	maeB	1796	2408	2247	876	953	889
gene2568	talA	214	262	246	133	197	155
gene2569	tktB	83	93	101	57	75	65
gene2570	ypfG	496	677	702	627	667	704
gene2571	nudK	777	1026	1004	843	1151	839
gene2572	aegA	101	214	227	82	112	99
gene2573	narQ	621	852	765	609	778	670
gene2574	acrD	235	199	199	178	240	150
gene2575	ypfM	16767	13730	12225	12129	16052	11425
gene2576	yffB	1620	2159	2370	2035	3145	2254
gene2577	dapE	1012	984	935	919	1066	829
gene2578	ypfN	469	532	587	778	713	723
gene2579	ypfH	120	138	120	93	115	106
gene2580	tmcA	317	384	318	209	215	184
gene2581	ypfJ	521	562	557	376	465	403
gene2582	purC	201	230	282	277	276	196
gene2583	bamC	3036	2630	2679	2557	3056	2388
gene2584	dapA	5792	5040	4826	4339	5759	4009
gene2585	gcvR	1840	2334	2211	1689	2150	1460
gene2586	bcp	3017	2287	1965	1992	2477	1746
gene2587	hyfA	6	9	6	14	14	18
gene2588	hyfB	70	67	57	60	75	57
gene2589	hyfC	10	7	14	7	12	7
gene2590	hyfD	16	19	22	6	19	15
gene2591	hyfE	20	18	13	19	28	21
gene2592	hyfF	57	67	59	59	71	58
gene2593	hyfG	67	87	82	59	87	68
gene2594	hyfH	21	23	14	18	15	9
gene2595	hyfI	24	25	17	18	27	29
gene2596	hyfJ	20	24	16	12	21	11
gene2597	hyfR	148	152	127	112	191	134
gene2598	focB	56	76	51	58	72	66
gene2599	yfgO	256	346	306	273	324	293
gene2600	bepA	359	460	477	379	428	387
gene2601	yfgD	290	339	311	286	296	230
gene2602	hda	2944	2978	3004	4014	3880	3431
gene2603	uraA	339	323	273	329	473	353
gene2604	upp	2099	1742	2112	4811	5483	3893
gene2605	purM	236	214	228	349	404	371
gene2606	purN	188	141	151	274	323	299
gene2607	ppk	1372	1617	1440	1089	1630	1043
gene2608	ppx	543	595	566	276	372	298
gene2609	pdeF	401	567	656	641	769	575
gene2610	yfgG	1839	3676	3471	2508	3995	2781
gene2611	yfgH	165	212	187	503	626	503
gene2612	yfgI	228	232	249	262	357	232
gene2613	guaA	1903	2357	2346	1792	2152	1843
gene2614	guaB	1986	1807	1752	3419	4406	3480
gene2615	xseA	3254	3377	2935	4856	7134	4909
gene2616	yfgJ	367	320	241	430	490	424
gene2617	der	2140	2022	2077	2078	2588	2227
gene2618	bamB	3916	2929	2632	2149	2795	2228
gene2619	yfgM	1237	1826	1736	1069	1200	1128
gene2620	hisS	4023	4383	4616	2898	3514	2840
gene2621	ispG	1909	2350	2347	1438	1595	1371
gene2622	rodZ	1465	1552	1642	1135	1414	1075
gene2623	rlmN	2610	1540	1505	3198	3677	2824
gene2624	ndk	10641	7664	8084	16266	17935	13248
gene2625	pbpC	225	272	217	148	178	158
gene2626	yfhM	1301	1857	1855	987	1155	914
gene2627	sseA	1018	1467	1550	568	789	610
gene2628	ryfA	972	507	289	416	758	458
gene2629	sseB	401	371	353	403	502	417
gene2630	pepB	878	791	840	612	704	698
gene2631	iscX	668	752	797	544	671	614
gene2632	fdx	1061	1634	1719	937	1173	1120
gene2633	hscA	2351	2799	3346	2665	2875	3028
gene2634	hscB	812	584	736	919	1052	1029
gene2635	iscA	1017	673	745	1401	1545	1056
gene2636	iscU	1718	1624	1957	2396	3089	2322
gene2637	iscS	4007	5360	6776	6646	7965	7212
gene2638	iscR	2287	2569	3059	5045	5417	4474
gene2639	trmJ	3680	4763	3250	2483	3182	2932
gene2640	suhB	10923	7946	10610	21587	25564	19407
gene2641	yfhR	153	184	202	286	402	349
gene2642	csiE	214	207	212	133	222	166
gene2643	hcaT	326	362	300	235	297	274
gene2644	hcaR	669	530	436	234	241	188
gene2645	iroK	46	33	23	14	19	8
gene2646	hcaE	102	89	79	59	87	89
gene2647	hcaF	36	50	52	45	44	41
gene2648	hcaC	15	22	14	23	20	22
gene2649	hcaB	16	26	29	24	15	29
gene2650	hcaD	59	90	60	45	63	50
gene2651	yphA	90	103	109	59	72	57
gene2652	yphB	63	66	50	53	79	74
gene2653	yphC	43	39	31	28	45	52
gene2654	yphD	50	51	52	45	43	43
gene2655	yphE	66	67	67	47	91	72
gene2656	yphF	105	128	139	183	294	220
gene2657	yphG	72	87	66	78	109	77
gene2658	yphH	254	226	217	239	323	206
gene2659	glyA	3992	4116	5068	3290	4175	3244
gene2660	hmp	200	256	164	209	240	165
gene2661	glnB	1334	907	702	848	1169	806
gene2662	glrR	300	268	228	177	305	214
gene2663	qseG	149	156	134	153	243	186
gene2664	glrK	370	351	397	414	542	406
gene2665	glmY	2466	3574	2663	3240	4496	3882
gene2666	purL	304	287	271	223	302	249
gene2667	mltF	813	678	698	1106	1530	1124
gene2668	tadA	835	626	524	1211	1426	1134
gene2669	pgpC	489	631	619	445	598	493
gene2670	yfhH	392	528	475	828	931	685
gene2671	yfhL	2173	1733	1683	4469	5720	4030
gene2672	shoB	831	482	427	897	873	482
gene2673	ohsC	39	30	24	53	62	48
gene2674	acpS	184	137	116	105	124	112
gene2675	pdxJ	578	475	483	396	476	381
gene2676	recO	650	651	662	701	799	752
gene2677	era	2045	1394	1474	2237	2933	2144
gene2678	rnc	2980	2802	2810	6396	9127	6457
gene2679	lepB	1788	1527	1573	1303	1427	1350
gene2680	lepA	2207	2308	2400	2194	2479	2212
gene2681	rseC	221	312	234	104	143	111
gene2682	rseB	1099	1449	1210	965	1176	936
gene2683	rseA	2428	3291	2975	2221	2667	1862
gene2684	rpoE	6443	9167	8236	5383	6018	4640
gene2685	rseD	2871	5994	7153	4729	5514	5227
gene2686	nadB	430	558	611	343	428	402
gene2687	yfiC	207	143	148	178	238	150
gene2688	srmB	920	951	958	1563	2012	1835
gene2689	yfiE	350	408	357	447	485	393
gene2690	eamB	180	112	118	85	132	91
gene2691	grcA	4778	25838	37089	2911	3605	2752
gene2692	ung	456	523	523	437	604	450
gene2693	yfiF	1431	1136	1080	998	1340	971
gene2694	trxC	1990	1376	1355	4021	5460	3685
gene2695	yfiP	271	325	252	439	600	534
gene2696	patZ	1264	2106	1800	758	984	764
gene2697	pssA	3238	3630	3651	5538	6691	5103
gene2698	yfiM	529	289	246	364	418	316
gene2699	kgtP	20965	16866	14932	19071	25739	17173
gene2700	rrfG	387291	238983	191122	188185	225749	177750
gene2701	rrlG	1777050	1435083	1358223	944824	1103931	969777
gene2702	gltW	2420	3200	3961	9245	8540	9411
gene2703	rrsG	462062	562000	534315	303799	378680	404824
gene2704	clpB	3250	3593	4481	2756	3039	2466
gene2705	ryfD	3225	3537	4942	3915	3397	3733
gene2706	pgeF	430	466	437	343	447	422
gene2707	rluD	1575	1508	1448	1762	2325	1555
gene2708	bamD	7626	5788	5120	6327	8300	5087
gene2709	raiA	28224	54855	40316	6350	12203	5465
gene2710	pheL	506	938	775	1699	1703	2016
gene2711	pheA	1290	871	925	1111	1569	926
gene2712	tyrA	830	707	679	1012	1113	926
gene2713	aroF	1442	1801	1529	2102	2633	1763
gene2714	yfiL	165	182	194	241	337	273
gene2715	yfiR	2818	5539	4613	5657	7837	5943
gene2716	dgcN	777	849	876	1218	1526	1249
gene2717	yfiB	162	128	117	295	370	326
gene2718	rplS	35057	29705	33228	36204	46418	38772
gene2719	trmD	11965	9866	9405	10771	14390	11460
gene2720	rimM	11720	12472	11541	14968	17288	18417
gene2721	rpsP	7043	6393	5277	7576	10321	8673
gene2722	ffh	3505	3337	3924	3238	3476	2981
gene2723	ypjD	701	1038	726	1179	1370	1134
gene2724	yfjD	638	643	575	465	614	459
gene2725	grpE	7346	5853	5719	5578	6972	4142
gene2726	nadK	628	628	546	600	940	673
gene2727	recN	2721	3479	3732	4973	5792	4951
gene2728	bamE	5512	5545	5168	10500	14286	9909
gene2729	yfjF	356	227	186	491	690	424
gene2730	ratA	1093	1225	1037	2183	2362	1835
gene2731	smpB	585	696	607	529	754	574
gene2732	ssrA	1069966	472913	340108	449702	548823	303400
gene2733	intA	619	574	616	720	1000	651
gene2734	yfjH	3876	5583	8306	8119	8531	8248
gene2735	alpA	1064	2765	4800	3895	3593	4398
gene2736	yfjI	439	497	462	549	867	677
gene2737	yfjJ	282	303	270	462	571	412
gene2738	abpB	1146	1215	1236	1223	1564	1045
gene2739	abpA	1185	1713	1928	1399	1698	1197
gene2740	yfjM	68	107	111	98	133	102
gene2741	rnlA	6939	8172	7543	11225	14329	10594
gene2742	rnlB	1957	1911	1531	3586	4218	3105
gene2743	yfjP	45	60	49	54	79	53
gene2744	yfjQ	15	8	5	10	11	15
gene2745	yfjR	28	42	31	41	45	37
gene2746	ypjK	11	12	8	11	15	11
gene2747	yfjS	22	43	36	24	34	40
gene2748	yfjT	30	26	19	36	40	23
gene2749	yfjU	374	428	536	859	1009	984
gene2751	yfjW	980	966	803	510	846	577
gene2753	yfjX	32	26	22	24	37	25
gene2754	yfjY	22	19	11	13	21	10
gene2755	ypjJ	8	2	5	4	13	11
gene2756	yfjZ	5	11	8	7	7	13
gene2757	ypjF	26	33	36	38	47	40
gene2759	ypjA	590	583	576	727	1029	666
gene2761	ypjB	626	723	843	1140	1357	1139
gene2762	ypjC	94	69	105	134	221	150
gene2763	ileY	3	3	5	4	9	5
gene2765	csiD	39	42	48	48	72	43
gene2766	lhgO	23	30	28	7	16	15
gene2767	gabD	35	39	41	18	29	16
gene2768	gabT	40	36	33	18	37	19
gene2769	gabP	74	108	132	144	174	135
gene2770	csiR	147	151	187	195	221	174
gene2771	kbp	310	395	560	259	333	258
gene2772	yqaE	320	379	203	200	388	252
gene2773	ygaV	1458	3313	3656	3327	3391	3223
gene2774	ygaP	596	545	549	940	1305	907
gene2775	stpA	6627	7706	10278	11520	13304	11832
gene2776	alaE	354	291	346	745	902	665
gene2777	ygaC	571	613	729	810	981	767
gene2778	ygaM	381	400	392	97	161	122
gene2779	nrdH	53	70	82	168	173	164
gene2780	nrdI	31	24	34	58	80	50
gene2781	nrdE	232	191	221	292	361	270
gene2782	nrdF	346	287	309	411	579	392
gene2783	proV	42360	61059	77246	97971	107500	90437
gene2784	proW	2214	1634	1345	2149	2518	2012
gene2785	proX	1523	1292	1026	1153	1439	1074
gene2787	ygaZ	1601	3372	4076	2502	2763	2525
gene2788	ygaH	132	127	67	96	135	111
gene2789	mprA	2782	3555	5063	6449	6486	5457
gene2790	emrA	751	927	1012	696	932	764
gene2791	emrB	289	240	237	230	260	216
gene2792	luxS	2106	1688	1608	1416	1710	1304
gene2793	micA	395	410	380	298	299	302
gene2794	gshA	2737	2982	3299	2607	3242	2663
gene2795	yqaA	649	1112	1131	644	795	650
gene2796	yqaB	1138	952	929	1456	1937	1325
gene2797	argQ	2902	2203	2070	6991	7685	6671
gene2798	argZ	1653	1100	1029	3703	4321	3572
gene2799	argY	2296	1551	1206	4852	6184	4736
gene2800	argV	1855	1080	766	2825	3260	2509
gene2801	serV	8675	2134	1480	3237	3359	2516
gene2802	csrA	9685	8217	7415	9928	11432	8634
gene2803	alaS	7233	7209	7380	5859	6886	5334
gene2804	recX	192	214	227	406	444	421
gene2805	recA	9273	14748	20347	16855	15964	14335
gene2806	pncC	233	266	322	358	361	335
gene2807	mltB	214	209	138	218	298	245
gene2808	srlA	1929	3686	3931	278	309	269
gene2809	srlE	427	884	953	36	45	44
gene2810	srlB	121	227	209	22	31	20
gene2811	srlD	571	758	806	165	205	144
gene2812	gutM	134	207	209	83	112	67
gene2813	srlR	414	715	820	158	254	175
gene2814	gutQ	311	600	693	98	98	99
gene2815	norR	157	236	222	155	164	215
gene2816	norV	104	110	124	88	105	83
gene2817	norW	28	26	28	33	26	30
gene2818	hypF	124	147	126	88	189	155
gene2819	hydN	66	64	59	63	81	64
gene2820	ascG	304	378	322	151	227	168
gene2821	ascF	121	106	73	70	124	74
gene2822	ascB	107	92	92	64	82	67
gene2823	hycI	342	428	384	160	203	176
gene2824	hycH	237	320	273	114	147	133
gene2825	hycG	28	29	32	23	28	29
gene2826	hycF	7	14	8	17	16	22
gene2827	hycE	44	31	42	25	40	25
gene2828	hycD	10	5	4	6	11	9
gene2829	hycC	22	31	18	17	14	18
gene2830	hycB	3	5	5	4	8	3
gene2831	hycA	17	39	20	30	25	33
gene2832	hypA	48	306	345	51	56	48
gene2833	hypB	76	279	296	54	67	61
gene2834	hypC	24	99	113	31	39	35
gene2835	hypD	410	827	828	307	401	381
gene2836	hypE	178	401	383	116	149	132
gene2837	fhlA	158	252	294	188	227	219
gene2838	ygbA	121	117	97	153	164	128
gene2839	mutS	808	859	829	816	911	932
gene2840	pphB	226	188	198	220	340	289
gene2841	ygbI	1262	1513	1740	1111	1314	1022
gene2842	ygbJ	49	46	49	69	92	62
gene2843	ygbK	72	68	81	114	157	120
gene2844	ygbL	41	31	32	23	50	42
gene2845	ygbM	74	69	59	64	88	67
gene2846	ygbN	114	157	132	144	173	132
gene2847	rpoS	3905	3803	5255	3930	3999	3900
gene2848	nlpD	4121	4939	5645	2559	3498	2819
gene2849	pcm	750	1511	1488	731	942	880
gene2850	umpG	915	1631	1679	759	1008	899
gene2851	truD	1233	1308	1282	680	833	771
gene2852	ispF	351	269	292	209	243	243
gene2853	ispD	863	737	632	1076	1189	1269
gene2854	ftsB	819	710	871	1140	1295	1069
gene2855	ygbE	331	218	192	223	344	233
gene2856	cysC	109	137	96	92	134	127
gene2857	cysN	50	65	55	47	43	44
gene2858	cysD	50	63	66	52	63	44
gene2859	iap	226	270	266	367	444	411
gene2860	cas2	87	78	84	69	92	68
gene2861	cas1	89	96	72	74	92	86
gene2862	casE	101	109	101	114	160	109
gene2863	casD	96	113	127	154	153	122
gene2864	casC	259	248	277	392	574	368
gene2865	casB	163	154	172	264	439	275
gene2866	casA	281	306	360	536	688	488
gene2867	cas3	766	803	784	988	1319	938
gene2868	sokX	16	6	15	22	28	19
gene2869	cysH	57	66	70	95	114	68
gene2870	cysI	68	63	73	39	48	44
gene2871	cysJ	58	63	55	41	70	73
gene2872	queD	1252	672	649	3285	3577	2768
gene2873	ygcN	361	517	461	304	371	285
gene2874	ygcO	38	75	60	46	58	63
gene2875	ygcP	65	68	97	52	66	66
gene2876	ygcQ	30	50	66	41	39	53
gene2877	ygcR	21	31	37	23	32	33
gene2878	ygcS	19	23	13	19	24	31
gene2879	ygcU	82	84	92	91	105	78
gene2880	ygcW	94	80	79	98	150	87
gene2881	yqcE	44	38	41	35	45	50
gene2882	ygcE	117	118	129	123	198	141
gene2883	queE	1737	1337	1157	1797	2095	1585
gene2884	yqcG	12	23	24	31	44	51
gene2885	ygcG	188	174	202	268	357	271
gene2886	eno	12956	13406	14923	15865	16837	12541
gene2887	pyrG	6552	7506	7602	9445	11353	10307
gene2888	mazG	501	530	501	465	614	463
gene2889	mazF	868	579	527	582	986	609
gene2890	mazE	747	699	689	521	924	537
gene2891	relA	1169	1378	1229	848	1032	796
gene2892	rlmD	1791	2776	2618	1291	1643	1468
gene2893	barA	1042	1200	1461	1160	1391	1043
gene2894	gudD	63	64	65	42	78	52
gene2895	gudX	45	49	39	34	55	61
gene2896	gudP	27	41	45	34	46	44
gene2897	yqcA	332	560	558	300	342	302
gene2898	truC	197	319	349	168	223	221
gene2899	yqcC	140	85	74	135	210	129
gene2900	csrB	15990	7483	5718	2175	4750	2199
gene2901	syd	2135	2123	2292	2298	2934	2032
gene2902	queF	1047	1049	1099	2159	2122	1641
gene2903	ppnN	1745	2139	1807	1403	2264	1445
gene2904	sdaC	13506	13023	12953	4658	5836	5051
gene2905	sdaB	6812	5667	5713	1262	1441	1341
gene2906	ygdG	791	573	526	435	533	430
gene2907	fucO	82	102	76	45	76	55
gene2908	fucA	60	89	120	68	73	71
gene2909	fucP	464	609	441	132	177	107
gene2910	fucI	125	207	163	81	100	83
gene2911	fucK	249	338	289	310	366	289
gene2912	fucU	178	177	158	283	357	249
gene2913	fucR	735	745	705	415	538	323
gene2914	rlmM	703	663	610	583	690	658
gene2915	ygdD	312	269	307	400	461	410
gene2916	gcvA	793	795	716	1085	1491	1329
gene2917	gcvB	268279	258167	151846	107031	229703	132430
gene2918	ygdI	2498	2879	2348	2890	4494	2690
gene2919	csdA	509	418	358	579	753	621
gene2920	csdE	173	250	196	223	231	215
gene2921	tcdA	280	215	267	276	347	277
gene2922	mltA	1005	869	847	1048	1357	1079
gene2923	metZ	769	502	268	800	905	709
gene2924	metW	620	446	262	544	572	415
gene2925	metV	624	381	234	449	483	403
gene2926	amiC	1448	1517	1369	1914	2567	2226
gene2927	argA	259	295	302	296	278	267
gene2928	recD	326	286	239	149	175	160
gene2929	recB	415	466	437	235	287	251
gene2930	ptrA	674	883	887	586	785	614
gene2931	recC	824	878	825	550	779	593
gene2932	ppdC	67	154	104	99	116	84
gene2933	ygdB	31	28	16	15	32	19
gene2934	ppdB	39	31	25	29	35	24
gene2935	ppdA	26	27	26	25	33	29
gene2936	thyA	985	894	788	648	786	642
gene2937	lgt	708	667	576	578	821	580
gene2938	ptsP	1713	2532	2526	1447	1540	1470
gene2939	rppH	1209	1436	1192	1063	1207	1009
gene2940	ygdT	112	127	127	146	213	144
gene2941	mutH	149	185	152	225	263	208
gene2942	ygdQ	714	842	693	1169	1679	1251
gene2943	ygdR	1332	1134	1286	1041	1122	831
gene2944	tas	503	652	782	570	724	578
gene2945	lplT	229	218	137	118	141	98
gene2946	aas	730	771	794	1059	1216	964
gene2947	omrA	467	98	67	141	214	139
gene2948	omrB	554	152	103	141	161	116
gene2949	galR	787	975	832	679	940	789
gene2950	lysA	126	187	171	125	184	159
gene2951	lysR	153	224	202	174	209	192
gene2952	ygeA	140	130	130	132	163	139
gene2953	araE	438	383	321	369	492	360
gene2954	kduD	251	245	204	149	195	152
gene2955	kduI	268	239	238	167	232	192
gene2956	yqeF	2981	1735	1864	828	1015	803
gene2957	yqeG	4123	3066	3132	6755	7804	6214
gene2958	yqeH	427	496	557	766	1015	789
gene2959	yqeI	554	1152	1329	984	1199	1050
gene2960	yqeJ	195	236	232	266	388	274
gene2961	yqeL	39	82	53	115	149	126
gene2962	yqeK	216	223	313	522	721	587
gene2964	ygeG	65	61	67	160	245	156
gene2965	ygeH	674	746	882	1363	1875	1522
gene2966	ygeI	115	109	159	241	325	227
gene2972	insD-4	374	397	469	375	534	409
gene2973	insC-4	220	233	265	189	246	186
gene2975	ygeQ	8685	4585	4579	11546	19794	10798
gene2976	glyU	6121	4401	5655	6154	5743	5269
gene2977	ygeR	665	1143	1438	941	1002	859
gene2978	xdhA	186	239	173	173	226	176
gene2979	xdhB	27	31	20	38	33	32
gene2980	xdhC	42	33	48	68	58	35
gene2981	ygeV	1098	1801	2046	706	1039	724
gene2982	ygeW	86	71	100	144	176	160
gene2983	ygeX	79	75	55	84	139	91
gene2984	ygeY	54	62	55	70	90	69
gene2985	hyuA	47	60	49	51	69	51
gene2986	yqeA	97	107	118	123	138	110
gene2987	yqeB	156	305	342	105	105	88
gene2988	yqeC	110	239	315	97	105	86
gene2989	mocA	485	921	1131	436	661	453
gene2990	ygfK	239	393	449	277	368	376
gene2991	ssnA	30	37	32	28	29	31
gene2992	ygfM	35	37	28	49	60	39
gene2993	xdhD	218	268	288	252	315	250
gene2994	xanQ	82	85	83	77	123	91
gene2995	guaD	172	214	227	200	265	165
gene2996	ghxQ	105	79	115	125	174	163
gene2997	ygfS	108	91	88	80	92	76
gene2998	ygfT	52	96	88	96	124	77
gene2999	uacT	94	75	100	77	144	102
gene3000	yqfG	18	28	20	30	42	37
gene3001	yqfH	4	8	9	12	8	10
gene3002	idi	293	450	399	275	304	285
gene3003	lysS	3996	3458	3807	2651	3230	2845
gene3004	prfB	2654	2507	2934	2997	3462	3139
gene3005	recJ	670	690	584	460	494	486
gene3006	dsbC	958	995	1088	1033	1176	1043
gene3007	xerD	840	1143	1188	735	849	833
gene3008	fldB	1056	1310	1223	1513	1634	1363
gene3009	ygfX	407	428	428	335	421	326
gene3010	sdhE	2530	3195	3151	2139	3148	2355
gene3011	ygfZ	1220	1845	1865	1320	1590	1538
gene3012	yqfA	1377	1537	1476	1142	1320	853
gene3013	yqfB	1193	1423	1207	2059	2391	1978
gene3014	bglA	722	934	874	830	936	843
gene3015	ygfF	32	66	51	35	41	25
gene3016	gcvP	1271	2527	2861	281	306	330
gene3017	gcvH	1557	2691	2837	375	366	363
gene3018	gcvT	1297	2310	2103	279	440	278
gene3019	yqfI	57	51	46	37	51	37
gene3020	ubiI	411	490	420	247	316	223
gene3021	ubiH	593	756	610	294	311	329
gene3022	pepP	845	993	923	484	584	418
gene3023	ygfB	2911	4584	4378	3768	4876	3711
gene3024	zapA	32336	33889	37660	36129	39174	26693
gene3025	ssrS	79064	88225	99210	64127	65599	63274
gene3026	fau	1749	1420	1273	2712	3132	2200
gene3027	sibC	6046	2520	3061	3477	3258	3651
gene3028	ibsC	5979	2467	3029	3354	3119	3529
gene3029	serA	1152	1276	1317	957	1252	918
gene3030	rpiA	972	1012	1150	850	1232	936
gene3032	argP	634	815	868	580	669	508
gene3033	scpA	155	144	123	126	142	106
gene3034	argK	55	49	47	39	41	42
gene3035	scpB	23	28	23	23	25	28
gene3036	scpC	76	103	83	80	101	91
gene3037	ygfI	139	184	191	244	308	262
gene3038	yggE	378	508	522	512	620	503
gene3039	argO	159	207	232	220	319	249
gene3040	mscS	2277	2354	2741	5290	6294	5153
gene3041	fbaA	6629	7513	7992	4586	5793	4116
gene3042	pgk	6562	11182	15200	5727	6573	5699
gene3043	epd	6422	15029	16721	6702	6700	6742
gene3044	yggC	591	594	664	450	590	451
gene3045	fumE	1127	2321	2503	1051	1210	1176
gene3046	yggF	691	1777	1958	606	717	811
gene3047	yggP	24	36	30	30	64	41
gene3048	cmtA	32	64	56	50	73	45
gene3049	cmtB	100	143	133	126	151	140
gene3050	tktA	3887	3337	3310	2603	3421	2561
gene3051	loiP	654	818	685	486	745	556
gene3052	speB	944	741	890	978	995	915
gene3053	speA	3923	3457	3691	3388	4042	3549
gene3054	yqgB	1144	1293	884	1716	1932	1769
gene3055	yqgC	687	673	469	876	1047	782
gene3056	yqgD	478	782	698	772	1100	1039
gene3057	metK	3580	5072	5326	5709	7016	6216
gene3058	galP	2374	7138	5722	1208	1299	1106
gene3059	yggI	94	123	125	132	140	143
gene3060	endA	176	190	154	148	174	133
gene3061	rsmE	467	505	530	464	599	424
gene3062	gshB	893	941	863	914	1093	874
gene3063	yqgE	1139	1273	1351	1785	2266	1755
gene3064	yqgF	347	330	288	327	415	327
gene3065	yggR	360	450	452	575	718	792
gene3066	yggS	755	926	906	1255	1520	1478
gene3067	yggT	305	326	302	420	546	482
gene3068	yggU	57	44	37	39	59	38
gene3069	rdgB	309	326	269	320	361	290
gene3070	yggW	452	368	335	269	406	301
gene3071	yggM	314	419	434	346	453	392
gene3072	ansB	590	2530	2711	426	455	369
gene3073	yggN	528	677	628	681	813	701
gene3074	yggL	1192	1317	1562	1508	1848	1502
gene3075	trmI	1548	1537	1677	2074	2578	2038
gene3076	mutY	1009	898	865	1587	2039	1618
gene3077	yggX	887	613	519	1434	1989	1375
gene3078	mltC	353	326	317	281	340	265
gene3079	nupG	3765	6832	6733	732	883	756
gene3080	speC	370	377	324	551	612	509
gene3081	yqgA	136	534	390	102	158	115
gene3082	pheV	444	435	313	927	1254	1137
gene3083	yghD	148	124	107	346	566	315
gene3086	yghG	118	143	137	260	314	243
gene3087	pppA	327	332	311	572	674	571
gene3088	yghJ	411	430	472	383	520	363
gene3089	glcA	125	119	106	200	234	190
gene3090	glcB	216	253	291	175	220	179
gene3091	glcG	29	86	203	59	61	82
gene3092	glcF	105	159	297	126	175	164
gene3093	glcE	9	11	8	14	9	11
gene3094	glcD	22	19	15	23	34	30
gene3095	glcC	1703	1203	1235	1199	1197	896
gene3096	yghO	502	579	551	391	617	440
gene3097	insH-9	971	958	850	541	873	652
gene3098	yghQ	60	50	47	45	52	47
gene3099	yghR	26	13	7	34	22	21
gene3100	yghS	31	29	35	57	64	55
gene3101	yghT	36	29	30	53	80	46
gene3102	pitB	36	50	55	72	83	87
gene3103	gss	532	601	546	469	614	425
gene3104	yghU	93	119	82	98	116	85
gene3105	hybG	59	64	73	44	70	58
gene3106	hybF	34	37	31	31	41	35
gene3107	hybE	98	105	85	69	87	76
gene3108	hybD	118	170	181	123	112	142
gene3109	hybC	428	745	855	354	421	351
gene3110	hybB	217	708	723	159	241	159
gene3111	hybA	150	634	731	82	86	82
gene3112	hybO	214	816	752	174	189	182
gene3113	yghW	108	178	237	163	226	169
gene3115	yqhI	7	6	13	10	9	10
gene3116	gpr	339	858	731	283	373	258
gene3117	yqhA	3765	3209	3108	9748	11674	9422
gene3118	yghA	42	55	69	43	69	54
gene3119	exbD	945	1711	2079	1549	1631	1393
gene3120	exbB	1829	3603	3402	3538	4013	3619
gene3121	metC	503	612	588	440	528	412
gene3122	yghB	1996	4221	3633	1614	2122	2318
gene3123	yqhC	173	252	251	301	378	236
gene3124	yqhD	220	338	346	226	295	235
gene3125	dkgA	101	118	128	86	93	88
gene3126	yqhG	173	207	215	218	240	204
gene3127	yqhH	129	62	48	69	82	64
gene3128	ygiQ	894	702	732	1109	1280	1121
gene3129	ftsP	492	448	445	353	399	360
gene3130	plsC	711	736	710	938	1153	946
gene3131	parC	1914	2419	2533	2727	3145	2957
gene3132	ygiS	664	608	694	742	829	689
gene3133	mqsA	1355	1490	1582	3178	3566	2740
gene3134	mqsR	2080	2000	2088	3449	4437	3091
gene3135	ygiV	66	56	46	59	111	79
gene3136	ygiW	559	416	374	472	596	410
gene3137	qseB	213	266	274	267	383	286
gene3138	qseC	178	196	207	225	289	201
gene3139	ygiZ	81	121	121	194	212	170
gene3140	mdaB	468	595	621	621	713	552
gene3141	ygiN	2863	4406	4337	3081	3396	2587
gene3142	parE	2047	2354	2312	1655	1967	1602
gene3143	yqiA	2443	3433	4240	2371	2391	2305
gene3144	cpdA	953	1286	1001	598	693	708
gene3145	yqiB	2299	4164	3530	1259	1689	1491
gene3146	nudF	553	764	663	541	763	628
gene3147	tolC	3891	4518	4391	4691	6175	4585
gene3148	ygiA	465	755	719	486	596	448
gene3149	ygiB	1253	1448	1463	916	1042	815
gene3150	ygiC	1411	1364	1252	648	845	664
gene3151	ygiD	533	1176	1692	801	939	942
gene3152	zupT	292	424	320	414	554	419
gene3153	yqiD	221	728	857	388	417	350
gene3154	ribB	3746	2662	2830	5053	5431	3685
